time,lat,lon,U,V
287232,-52.00000381,285,6.4871283,-14.715256
287238,-52.00000381,285,6.0000753,-16.221954
287244,-52.00000381,285,4.522869,-18.517593
287250,-52.00000381,285,4.8166504,-17.485062
287256,-52.00000381,285,4.165777,-18.90709
287262,-52.00000381,285,3.2934437,-16.860687
287268,-52.00000381,285,8.942633,-5.58101
287274,-52.00000381,285,8.992864,-10.9365425
287280,-52.00000381,285,9.729892,-5.9448404
287286,-52.00000381,285,9.94048,-1.5667515
287292,-52.00000381,285,8.912754,-4.468981
287298,-52.00000381,285,7.1623325,-7.927784
287304,-52.00000381,285,4.0800076,-7.10538
287310,-52.00000381,285,1.6112174,-6.475257
287316,-52.00000381,285,3.3741274,-3.4700718
287322,-52.00000381,285,1.6929111,-0.946542
287328,-52.00000381,285,0.1106959,-0.64010996
287334,-52.00000381,285,4.3388987,-4.91416
287340,-52.00000381,285,9.64241,-4.8406363
287346,-52.00000381,285,10.811573,-6.231992
287352,-52.00000381,285,11.868411,-11.813012
287358,-52.00000381,285,12.132664,-12.959799
287364,-52.00000381,285,11.318187,-12.570537
287370,-52.00000381,285,13.911521,-9.009694
287376,-52.00000381,285,16.577387,-1.2897882
287382,-52.00000381,285,10.36821,5.753683
287388,-52.00000381,285,8.309444,0.8173699
287394,-52.00000381,285,7.5688276,-3.7860336
287400,-52.00000381,285,4.551874,-6.8121843
287406,-52.00000381,285,4.5213213,-2.6505957
287412,-52.00000381,285,7.0457582,1.8757162
287418,-52.00000381,285,11.659848,-5.3857
287424,-52.00000381,285,12.284928,-7.0236464
287430,-52.00000381,285,13.027884,-10.114481
287436,-52.00000381,285,13.898426,-12.718091
287442,-52.00000381,285,15.438876,-9.771897
287448,-52.00000381,285,11.8424425,-9.446204
287454,-52.00000381,285,10.238566,-9.986729
287460,-52.00000381,285,10.198181,-11.644635
287466,-52.00000381,285,9.523016,-11.15443
287472,-52.00000381,285,10.330623,-14.573502
287478,-52.00000381,285,8.69291,-17.003448
287484,-52.00000381,285,5.802989,-21.913925
287490,-52.00000381,285,9.587559,-28.014572
287496,-52.00000381,285,13.689006,-10.288285
287502,-52.00000381,285,16.655666,-9.363161
287508,-52.00000381,285,18.1576,-5.325945
287514,-52.00000381,285,15.518635,-9.4803295
287520,-52.00000381,285,16.489967,-8.4552355
287526,-52.00000381,285,15.731808,-11.878167
287532,-52.00000381,285,15.2511635,-13.339078
287538,-52.00000381,285,15.273698,-10.642453
287544,-52.00000381,285,14.877502,-2.5690002
287550,-52.00000381,285,13.78891,-1.1179361
287556,-52.00000381,285,14.947388,-4.0372715
287562,-52.00000381,285,16.179874,-2.591463
287568,-52.00000381,285,13.761601,-2.900115
287574,-52.00000381,285,12.677365,-5.880457
287580,-52.00000381,285,12.628464,-8.025757
287586,-52.00000381,285,12.922714,-11.681434
287592,-52.00000381,285,12.7850275,-12.790541
287598,-52.00000381,285,15.305818,-14.713032
287604,-52.00000381,285,15.99596,-13.792463
287610,-52.00000381,285,13.294197,1.837097
287616,-52.00000381,285,15.056743,-0.25604534
287622,-52.00000381,285,13.867162,2.2396536
287628,-52.00000381,285,12.600505,-4.2345047
287634,-52.00000381,285,15.710767,-8.837835
287640,-52.00000381,285,17.609444,-11.5999975
287646,-52.00000381,285,16.241482,-11.462835
287652,-52.00000381,285,15.852139,-13.577239
287658,-52.00000381,285,15.0914345,-9.369088
287664,-52.00000381,285,9.603002,-9.088344
287670,-52.00000381,285,6.414958,-12.933376
