time,lat,lon,U,V
213816,48.75000381,261.75,2.1685314,4.6733017
213822,48.75000381,261.75,0.2059679,4.9477863
213828,48.75000381,261.75,-1.6581659,2.9816637
213834,48.75000381,261.75,-3.81398,1.6505995
213840,48.75000381,261.75,-3.163993,1.9595871
213846,48.75000381,261.75,-2.7503204,1.5039859
213852,48.75000381,261.75,-0.65710545,2.2329812
213858,48.75000381,261.75,-2.626421,4.8810816
213864,48.75000381,261.75,-1.6452856,3.9646158
213870,48.75000381,261.75,-0.24732971,3.71978
213876,48.75000381,261.75,-1.1097765,5.3957806
213882,48.75000381,261.75,-1.9172335,8.082999
213888,48.75000381,261.75,-0.75610447,6.23038
213894,48.75000381,261.75,-0.3836918,6.491942
213900,48.75000381,261.75,1.6624023,5.7922325
213906,48.75000381,261.75,6.397935,-0.65615463
213912,48.75000381,261.75,5.117585,-3.4896107
213918,48.75000381,261.75,1.1895864,-1.7415361
213924,48.75000381,261.75,2.7006369,-1.9683037
213930,48.75000381,261.75,0.9168394,-2.7142544
213936,48.75000381,261.75,0.60293585,-0.82397175
213942,48.75000381,261.75,0.8148298,3.0713687
213948,48.75000381,261.75,1.872859,2.6176748
213954,48.75000381,261.75,2.5434084,5.353099
213960,48.75000381,261.75,1.8485994,3.8135595
213966,48.75000381,261.75,6.763093,-3.1832628
213972,48.75000381,261.75,2.4076958,-8.472196
213978,48.75000381,261.75,-2.8056164,-9.901907
213984,48.75000381,261.75,-1.9466343,-6.727968
213990,48.75000381,261.75,-1.2764349,-1.9898758
213996,48.75000381,261.75,-1.1826582,-0.938015
214002,48.75000381,261.75,-1.3469267,1.5587409
214008,48.75000381,261.75,0.9017296,1.999816
214014,48.75000381,261.75,0.82551193,2.2839794
214020,48.75000381,261.75,1.2957649,0.28382355
214026,48.75000381,261.75,-0.6467562,1.5351797
214032,48.75000381,261.75,-0.7201624,0.9890795
214038,48.75000381,261.75,-2.0139894,1.6526748
214044,48.75000381,261.75,-1.0615416,1.0942764
214050,48.75000381,261.75,-2.7282095,2.5616503
214056,48.75000381,261.75,-0.32822418,2.7930908
214062,48.75000381,261.75,1.2755909,4.2948446
214068,48.75000381,261.75,0.689936,5.3829746
214074,48.75000381,261.75,1.0237083,7.41109
214080,48.75000381,261.75,1.234014,5.1259823
214086,48.75000381,261.75,0.6869898,2.5536242
214092,48.75000381,261.75,0.62880635,1.8059809
214098,48.75000381,261.75,1.2791564,2.5138235
214104,48.75000381,261.75,-0.11190128,1.0240842
214110,48.75000381,261.75,-0.21937847,2.2071714
214116,48.75000381,261.75,0.7842116,-0.6945734
214122,48.75000381,261.75,-0.3620615,-1.1787157
214128,48.75000381,261.75,1.3148537,-2.1022263
214134,48.75000381,261.75,1.1859932,-0.83463097
214140,48.75000381,261.75,2.146317,-2.0983229
214146,48.75000381,261.75,1.0683193,-3.3951092
